line_cd,line_name,stations,bbox,station_pixels
99202,弘南鉄道弘南線,"[(9920201, '弘前'), (9920202, '弘前東高前'), (9920203, '運動公園前'), (9920204, '新里'), (9920205, '館田'), (9920206, '平賀'), (9920207, '柏農高校前'), (9920208, '津軽尾上'), (9920209, '尾上高校前'), (9920213, '田んぼアート'), (9920210, '田舎館'), (9920211, '境松'), (9920212, '黒石')]","436.952,161.859,446.952,171.859","[{'station_cd': 9920201, 'x': 50, 'y': 69}, {'station_cd': 9920202, 'x': 51, 'y': 72}, {'station_cd': 9920203, 'x': 55, 'y': 73}, {'station_cd': 9920204, 'x': 59, 'y': 74}, {'station_cd': 9920205, 'x': 64, 'y': 75}, {'station_cd': 9920206, 'x': 70, 'y': 76}, {'station_cd': 9920207, 'x': 71, 'y': 70}, {'station_cd': 9920208, 'x': 74, 'y': 66}, {'station_cd': 9920209, 'x': 74, 'y': 61}, {'station_cd': 9920213, 'x': 73, 'y': 59}, {'station_cd': 9920210, 'x': 73, 'y': 57}, {'station_cd': 9920211, 'x': 74, 'y': 53}, {'station_cd': 9920212, 'x': 78, 'y': 54}]"
99203,弘南鉄道大鰐線,"[(9920301, '大鰐'), (9920302, '宿川原'), (9920303, '鯖石'), (9920304, '石川プール前'), (9920305, '石川'), (9920306, '義塾高校前'), (9920307, '津軽大沢'), (9920308, '松木平'), (9920309, '小栗山'), (9920310, '千年'), (9920311, '聖愛中高前'), (9920312, '弘前学院大前'), (9920313, '弘高下'), (9920314, '中央弘前')]","436.502,163.398,446.502,173.398","[{'station_cd': 9920301, 'x': 76, 'y': 79}, {'station_cd': 9920302, 'x': 74, 'y': 77}, {'station_cd': 9920303, 'x': 73, 'y': 73}, {'station_cd': 9920304, 'x': 72, 'y': 71}, {'station_cd': 9920305, 'x': 70, 'y': 68}, {'station_cd': 9920306, 'x': 67, 'y': 66}, {'station_cd': 9920307, 'x': 64, 'y': 65}, {'station_cd': 9920308, 'x': 59, 'y': 64}, {'station_cd': 9920309, 'x': 56, 'y': 62}, {'station_cd': 9920310, 'x': 55, 'y': 61}, {'station_cd': 9920311, 'x': 53, 'y': 57}, {'station_cd': 9920312, 'x': 52, 'y': 55}, {'station_cd': 9920313, 'x': 52, 'y': 52}, {'station_cd': 9920314, 'x': 53, 'y': 49}]"
99204,十和田観光電鉄,"[(9920401, '三沢'), (9920402, '大曲'), (9920403, '柳沢'), (9920404, '七百'), (9920405, '古里'), (9920406, '三農校前'), (9920407, '高清水'), (9920408, '北里大学前'), (9920409, '工業高校前'), (9920410, 'ひがし野団地'), (9920411, '十和田市')]","451.896,162.033,461.896,172.033","[{'station_cd': 9920401, 'x': 82, 'y': 57}, {'station_cd': 9920402, 'x': 79, 'y': 64}, {'station_cd': 9920403, 'x': 73, 'y': 66}, {'station_cd': 9920404, 'x': 70, 'y': 65}, {'station_cd': 9920405, 'x': 64, 'y': 67}, {'station_cd': 9920406, 'x': 60, 'y': 67}, {'station_cd': 9920407, 'x': 58, 'y': 68}, {'station_cd': 9920408, 'x': 52, 'y': 69}, {'station_cd': 9920409, 'x': 50, 'y': 70}, {'station_cd': 9920410, 'x': 48, 'y': 70}, {'station_cd': 9920411, 'x': 46, 'y': 71}]"
99205,いわて銀河鉄道線,"[(9920501, '盛岡'), (9920502, '青山'), (9920503, '厨川'), (9920504, '巣子'), (9920505, '滝沢'), (9920506, '渋民'), (9920507, '好摩'), (9920508, '岩手川口'), (9920509, 'いわて沼宮内'), (9920510, '御堂'), (9920511, '奥中山高原'), (9920512, '小繋'), (9920513, '小鳥谷'), (9920514, '一戸'), (9920515, '二戸'), (9920516, '斗米'), (9920517, '金田一温泉'), (9920518, '目時')]","450.130,174.077,460.130,194.242","[{'station_cd': 9920501, 'x': 53, 'y': 121}, {'station_cd': 9920502, 'x': 51, 'y': 116}, {'station_cd': 9920503, 'x': 52, 'y': 113}, {'station_cd': 9920504, 'x': 55, 'y': 106}, {'station_cd': 9920505, 'x': 55, 'y': 104}, {'station_cd': 9920506, 'x': 56, 'y': 97}, {'station_cd': 9920507, 'x': 58, 'y': 91}, {'station_cd': 9920508, 'x': 62, 'y': 83}, {'station_cd': 9920509, 'x': 64, 'y': 76}, {'station_cd': 9920510, 'x': 67, 'y': 68}, {'station_cd': 9920511, 'x': 66, 'y': 57}, {'station_cd': 9920512, 'x': 70, 'y': 47}, {'station_cd': 9920513, 'x': 77, 'y': 39}, {'station_cd': 9920514, 'x': 75, 'y': 32}, {'station_cd': 9920515, 'x': 74, 'y': 23}, {'station_cd': 9920516, 'x': 75, 'y': 19}, {'station_cd': 9920517, 'x': 77, 'y': 12}, {'station_cd': 9920518, 'x': 75, 'y': 7}]"
99206,青い森鉄道線,"[(9920601, '目時'), (9920602, '三戸'), (9920603, '諏訪ノ平'), (9920604, '剣吉'), (9920605, '苫米地'), (9920606, '北高岩'), (9920607, '八戸'), (1120102, '陸奥市川'), (1120103, '下田'), (1120104, '向山'), (1120105, '三沢'), (1120106, '小川原'), (1120107, '上北町'), (1120108, '乙供'), (1120109, '千曳'), (1120110, '野辺地'), (1120111, '狩場沢'), (1120112, '清水川'), (1120113, '小湊'), (1120114, '西平内'), (1120115, '浅虫温泉'), (1120116, '野内'), (1120117, '矢田前'), (1120118, '小柳'), (1120119, '東青森'), (9920608, '筒井'), (1120120, '青森')]","445.013,157.571,460.891,176.269","[{'station_cd': 9920601, 'x': 91, 'y': 121}, {'station_cd': 9920602, 'x': 89, 'y': 112}, {'station_cd': 9920603, 'x': 93, 'y': 109}, {'station_cd': 9920604, 'x': 99, 'y': 103}, {'station_cd': 9920605, 'x': 103, 'y': 100}, {'station_cd': 9920606, 'x': 107, 'y': 98}, {'station_cd': 9920607, 'x': 111, 'y': 92}, {'station_cd': 1120102, 'x': 112, 'y': 82}, {'station_cd': 1120103, 'x': 108, 'y': 76}, {'station_cd': 1120104, 'x': 103, 'y': 69}, {'station_cd': 1120105, 'x': 101, 'y': 61}, {'station_cd': 1120106, 'x': 93, 'y': 53}, {'station_cd': 1120107, 'x': 89, 'y': 48}, {'station_cd': 1120108, 'x': 82, 'y': 39}, {'station_cd': 1120109, 'x': 74, 'y': 33}, {'station_cd': 1120110, 'x': 69, 'y': 24}, {'station_cd': 1120111, 'x': 63, 'y': 14}, {'station_cd': 1120112, 'x': 57, 'y': 10}, {'station_cd': 1120113, 'x': 47, 'y': 8}, {'station_cd': 1120114, 'x': 41, 'y': 10}, {'station_cd': 1120115, 'x': 34, 'y': 14}, {'station_cd': 1120116, 'x': 28, 'y': 22}, {'station_cd': 1120117, 'x': 26, 'y': 25}, {'station_cd': 1120118, 'x': 25, 'y': 28}, {'station_cd': 1120119, 'x': 23, 'y': 29}, {'station_cd': 9920608, 'x': 21, 'y': 30}, {'station_cd': 1120120, 'x': 16, 'y': 25}]"
99208,三陸鉄道リアス線,"[(9920801, '盛'), (9920802, '陸前赤崎'), (9920803, '綾里'), (9920804, '恋し浜'), (9920805, '甫嶺'), (9920806, '三陸'), (9920807, '吉浜'), (9920808, '唐丹'), (9920809, '平田'), (9920810, '釜石'), (9920811, '両石'), (9920812, '鵜住居'), (9920813, '大槌'), (9920814, '吉里吉里'), (9920815, '浪板海岸'), (9920816, '岩手船越'), (9920817, '織笠'), (9920818, '陸中山田'), (9920819, '豊間根'), (9920820, '払川'), (9920821, '津軽石'), (9920822, '八木沢・宮古短大'), (9920823, '磯鶏'), (9920701, '宮古'), (9920716, '山口団地'), (9920702, '一の渡'), (9920703, '佐羽根'), (9920704, '田老'), (9920824, '新田老'), (9920705, '摂待'), (9920706, '岩泉小本'), (9920707, '島越'), (9920708, '田野畑'), (9920709, '普代'), (9920710, '白井海岸'), (9920711, '堀内'), (9920712, '野田玉川'), (9920717, '十府ヶ浦海岸'), (9920713, '陸中野田'), (9920714, '陸中宇部'), (9920715, '久慈')]","462.503,178.673,472.503,213.800","[{'station_cd': 9920801, 'x': 53, 'y': 118}, {'station_cd': 9920802, 'x': 55, 'y': 120}, {'station_cd': 9920803, 'x': 60, 'y': 121}, {'station_cd': 9920804, 'x': 61, 'y': 119}, {'station_cd': 9920805, 'x': 60, 'y': 117}, {'station_cd': 9920806, 'x': 61, 'y': 115}, {'station_cd': 9920807, 'x': 63, 'y': 112}, {'station_cd': 9920808, 'x': 65, 'y': 107}, {'station_cd': 9920809, 'x': 66, 'y': 102}, {'station_cd': 9920810, 'x': 65, 'y': 100}, {'station_cd': 9920811, 'x': 67, 'y': 96}, {'station_cd': 9920812, 'x': 67, 'y': 94}, {'station_cd': 9920813, 'x': 68, 'y': 91}, {'station_cd': 9920814, 'x': 71, 'y': 90}, {'station_cd': 9920815, 'x': 70, 'y': 89}, {'station_cd': 9920816, 'x': 73, 'y': 84}, {'station_cd': 9920817, 'x': 72, 'y': 82}, {'station_cd': 9920818, 'x': 72, 'y': 81}, {'station_cd': 9920819, 'x': 70, 'y': 73}, {'station_cd': 9920820, 'x': 70, 'y': 70}, {'station_cd': 9920821, 'x': 71, 'y': 69}, {'station_cd': 9920822, 'x': 72, 'y': 65}, {'station_cd': 9920823, 'x': 73, 'y': 64}, {'station_cd': 9920701, 'x': 72, 'y': 63}, {'station_cd': 9920716, 'x': 71, 'y': 62}, {'station_cd': 9920702, 'x': 71, 'y': 58}, {'station_cd': 9920703, 'x': 71, 'y': 55}, {'station_cd': 9920704, 'x': 73, 'y': 53}, {'station_cd': 9920824, 'x': 73, 'y': 53}, {'station_cd': 9920705, 'x': 73, 'y': 46}, {'station_cd': 9920706, 'x': 73, 'y': 42}, {'station_cd': 9920707, 'x': 72, 'y': 35}, {'station_cd': 9920708, 'x': 71, 'y': 33}, {'station_cd': 9920709, 'x': 68, 'y': 26}, {'station_cd': 9920710, 'x': 68, 'y': 23}, {'station_cd': 9920711, 'x': 66, 'y': 21}, {'station_cd': 9920712, 'x': 64, 'y': 17}, {'station_cd': 9920717, 'x': 64, 'y': 15}, {'station_cd': 9920713, 'x': 63, 'y': 14}, {'station_cd': 9920714, 'x': 61, 'y': 12}, {'station_cd': 9920715, 'x': 60, 'y': 6}]"
99209,秋田内陸線,"[(9920901, '鷹巣'), (9920902, '西鷹巣'), (9920903, '縄文小ヶ田'), (9920904, '大野台'), (9920905, '合川'), (9920906, '上杉'), (9920907, '米内沢'), (9920908, '桂瀬'), (9920909, '阿仁前田温泉'), (9920910, '前田南'), (9920911, '小渕'), (9920912, '阿仁合'), (9920913, '荒瀬'), (9920914, '萱草'), (9920915, '笑内'), (9920916, '岩野目'), (9920917, '比立内'), (9920918, '奥阿仁'), (9920919, '阿仁マタギ'), (9920920, '戸沢'), (9920921, '上桧木内'), (9920922, '左通'), (9920923, '羽後中里'), (9920924, '松葉'), (9920925, '羽後長戸呂'), (9920926, '八津'), (9920927, '西明寺'), (9920928, '羽後太田'), (9920929, '角館')]","435.114,176.372,445.114,196.352","[{'station_cd': 9920901, 'x': 53, 'y': 6}, {'station_cd': 9920902, 'x': 51, 'y': 7}, {'station_cd': 9920903, 'x': 50, 'y': 11}, {'station_cd': 9920904, 'x': 49, 'y': 14}, {'station_cd': 9920905, 'x': 47, 'y': 18}, {'station_cd': 9920906, 'x': 50, 'y': 21}, {'station_cd': 9920907, 'x': 53, 'y': 25}, {'station_cd': 9920908, 'x': 58, 'y': 30}, {'station_cd': 9920909, 'x': 58, 'y': 37}, {'station_cd': 9920910, 'x': 56, 'y': 39}, {'station_cd': 9920911, 'x': 56, 'y': 42}, {'station_cd': 9920912, 'x': 56, 'y': 48}, {'station_cd': 9920913, 'x': 56, 'y': 51}, {'station_cd': 9920914, 'x': 57, 'y': 55}, {'station_cd': 9920915, 'x': 57, 'y': 59}, {'station_cd': 9920916, 'x': 59, 'y': 62}, {'station_cd': 9920917, 'x': 62, 'y': 65}, {'station_cd': 9920918, 'x': 67, 'y': 64}, {'station_cd': 9920919, 'x': 70, 'y': 63}, {'station_cd': 9920920, 'x': 79, 'y': 74}, {'station_cd': 9920921, 'x': 79, 'y': 82}, {'station_cd': 9920922, 'x': 79, 'y': 85}, {'station_cd': 9920923, 'x': 81, 'y': 90}, {'station_cd': 9920924, 'x': 79, 'y': 95}, {'station_cd': 9920925, 'x': 76, 'y': 98}, {'station_cd': 9920926, 'x': 74, 'y': 105}, {'station_cd': 9920927, 'x': 75, 'y': 111}, {'station_cd': 9920928, 'x': 77, 'y': 116}, {'station_cd': 9920929, 'x': 76, 'y': 122}]"
99210,鳥海山ろく線,"[(9921001, '羽後本荘'), (9921002, '薬師堂'), (9921003, '子吉'), (9921004, '鮎川'), (9921005, '黒沢'), (9921006, '曲沢'), (9921007, '前郷'), (9921008, '久保田'), (9921009, '西滝沢'), (9921010, '吉沢'), (9921011, '川辺'), (9921012, '矢島')]","427.312,197.641,437.312,207.641","[{'station_cd': 9921001, 'x': 55, 'y': 36}, {'station_cd': 9921002, 'x': 53, 'y': 42}, {'station_cd': 9921003, 'x': 56, 'y': 49}, {'station_cd': 9921004, 'x': 58, 'y': 56}, {'station_cd': 9921005, 'x': 64, 'y': 60}, {'station_cd': 9921006, 'x': 66, 'y': 60}, {'station_cd': 9921007, 'x': 69, 'y': 63}, {'station_cd': 9921008, 'x': 68, 'y': 69}, {'station_cd': 9921009, 'x': 70, 'y': 75}, {'station_cd': 9921010, 'x': 69, 'y': 79}, {'station_cd': 9921011, 'x': 70, 'y': 86}, {'station_cd': 9921012, 'x': 75, 'y': 93}]"
99211,フラワー長井線,"[(9921101, '赤湯'), (9921102, '南陽市役所'), (9921103, '宮内'), (9921104, 'おりはた'), (9921105, '梨郷'), (9921106, '西大塚'), (9921107, '今泉'), (9921108, '時庭'), (9921109, '南長井'), (9921110, '長井'), (9921111, 'あやめ公園'), (9921112, '羽前成田'), (9921113, '白兎'), (9921114, '蚕桑'), (9921115, '鮎貝'), (9921117, '四季の郷'), (9921116, '荒砥')]","426.546,230.748,436.546,240.748","[{'station_cd': 9921101, 'x': 79, 'y': 90}, {'station_cd': 9921102, 'x': 79, 'y': 87}, {'station_cd': 9921103, 'x': 75, 'y': 81}, {'station_cd': 9921104, 'x': 72, 'y': 83}, {'station_cd': 9921105, 'x': 66, 'y': 86}, {'station_cd': 9921106, 'x': 57, 'y': 86}, {'station_cd': 9921107, 'x': 52, 'y': 85}, {'station_cd': 9921108, 'x': 48, 'y': 78}, {'station_cd': 9921109, 'x': 50, 'y': 70}, {'station_cd': 9921110, 'x': 50, 'y': 67}, {'station_cd': 9921111, 'x': 49, 'y': 64}, {'station_cd': 9921112, 'x': 50, 'y': 58}, {'station_cd': 9921113, 'x': 52, 'y': 52}, {'station_cd': 9921114, 'x': 53, 'y': 48}, {'station_cd': 9921115, 'x': 60, 'y': 41}, {'station_cd': 9921117, 'x': 61, 'y': 40}, {'station_cd': 9921116, 'x': 67, 'y': 39}]"
99212,くりはら田園鉄道線,"[(9921201, '石越'), (9921202, '荒町'), (9921203, '若柳'), (9921204, '谷地畑'), (9921205, '大岡小前'), (9921206, '大岡'), (9921207, '沢辺'), (9921208, '津久毛'), (9921209, '杉橋'), (9921210, '鳥矢崎'), (9921211, '栗駒'), (9921212, '栗原田町'), (9921213, '尾松'), (9921214, '鶯沢'), (9921215, '鶯沢工業高校前'), (9921216, '細倉マインパーク前')]","445.816,213.041,455.816,223.041","[{'station_cd': 9921201, 'x': 96, 'y': 77}, {'station_cd': 9921202, 'x': 94, 'y': 74}, {'station_cd': 9921203, 'x': 89, 'y': 74}, {'station_cd': 9921204, 'x': 85, 'y': 72}, {'station_cd': 9921205, 'x': 83, 'y': 70}, {'station_cd': 9921206, 'x': 78, 'y': 68}, {'station_cd': 9921207, 'x': 73, 'y': 65}, {'station_cd': 9921208, 'x': 65, 'y': 57}, {'station_cd': 9921209, 'x': 62, 'y': 54}, {'station_cd': 9921210, 'x': 59, 'y': 53}, {'station_cd': 9921211, 'x': 54, 'y': 52}, {'station_cd': 9921212, 'x': 52, 'y': 54}, {'station_cd': 9921213, 'x': 50, 'y': 56}, {'station_cd': 9921214, 'x': 43, 'y': 59}, {'station_cd': 9921215, 'x': 37, 'y': 59}, {'station_cd': 9921216, 'x': 32, 'y': 60}]"
99213,阿武隈急行線,"[(9921301, '福島'), (9921302, '卸町'), (9921303, '福島学院前'), (9921304, '瀬上'), (9921305, '向瀬上'), (9921306, '高子'), (9921307, '上保原'), (9921308, '保原'), (9921309, '大泉'), (9921310, '二井田'), (9921311, '新田'), (9921312, '梁川'), (9921313, 'やながわ希望の森公園前'), (9921314, '富野'), (9921315, '兜'), (9921316, 'あぶくま'), (9921317, '丸森'), (9921318, '北丸森'), (9921319, '南角田'), (9921320, '角田'), (9921321, '横倉'), (9921322, '岡'), (9921323, '東船岡'), (9921324, '槻木')]","437.362,236.848,447.362,247.244","[{'station_cd': 9921301, 'x': 20, 'y': 116}, {'station_cd': 9921302, 'x': 25, 'y': 103}, {'station_cd': 9921303, 'x': 27, 'y': 102}, {'station_cd': 9921304, 'x': 30, 'y': 101}, {'station_cd': 9921305, 'x': 33, 'y': 100}, {'station_cd': 9921306, 'x': 37, 'y': 99}, {'station_cd': 9921307, 'x': 41, 'y': 99}, {'station_cd': 9921308, 'x': 44, 'y': 98}, {'station_cd': 9921309, 'x': 47, 'y': 96}, {'station_cd': 9921310, 'x': 50, 'y': 93}, {'station_cd': 9921311, 'x': 53, 'y': 90}, {'station_cd': 9921312, 'x': 56, 'y': 88}, {'station_cd': 9921313, 'x': 59, 'y': 84}, {'station_cd': 9921314, 'x': 62, 'y': 78}, {'station_cd': 9921315, 'x': 67, 'y': 72}, {'station_cd': 9921316, 'x': 76, 'y': 66}, {'station_cd': 9921317, 'x': 95, 'y': 61}, {'station_cd': 9921318, 'x': 98, 'y': 57}, {'station_cd': 9921319, 'x': 98, 'y': 50}, {'station_cd': 9921320, 'x': 98, 'y': 45}, {'station_cd': 9921321, 'x': 99, 'y': 39}, {'station_cd': 9921322, 'x': 101, 'y': 31}, {'station_cd': 9921323, 'x': 103, 'y': 21}, {'station_cd': 9921324, 'x': 108, 'y': 12}]"
99214,仙台市営地下鉄南北線,"[(9921401, '泉中央'), (9921402, '八乙女'), (9921403, '黒松'), (9921404, '旭ヶ丘'), (9921405, '台原'), (9921406, '北仙台'), (9921407, '北四番丁'), (9921408, '勾当台公園'), (9921409, '広瀬通'), (9921410, '仙台'), (9921411, '五橋'), (9921412, '愛宕橋'), (9921413, '河原町'), (9921414, '長町一丁目'), (9921415, '長町'), (9921416, '長町南'), (9921417, '富沢')]","442.432,227.594,452.432,237.594","[{'station_cd': 9921401, 'x': 65, 'y': 45}, {'station_cd': 9921402, 'x': 66, 'y': 48}, {'station_cd': 9921403, 'x': 66, 'y': 52}, {'station_cd': 9921404, 'x': 66, 'y': 54}, {'station_cd': 9921405, 'x': 64, 'y': 57}, {'station_cd': 9921406, 'x': 62, 'y': 59}, {'station_cd': 9921407, 'x': 62, 'y': 63}, {'station_cd': 9921408, 'x': 62, 'y': 65}, {'station_cd': 9921409, 'x': 63, 'y': 66}, {'station_cd': 9921410, 'x': 64, 'y': 67}, {'station_cd': 9921411, 'x': 65, 'y': 70}, {'station_cd': 9921412, 'x': 65, 'y': 72}, {'station_cd': 9921413, 'x': 66, 'y': 74}, {'station_cd': 9921414, 'x': 66, 'y': 76}, {'station_cd': 9921415, 'x': 65, 'y': 78}, {'station_cd': 9921416, 'x': 63, 'y': 80}, {'station_cd': 9921417, 'x': 62, 'y': 83}]"
99215,福島交通飯坂線,"[(9921501, '福島'), (9921502, '曽根田'), (9921503, '美術館図書館前'), (9921504, '岩代清水'), (9921505, '泉'), (9921506, '上松川'), (9921507, '笹谷'), (9921508, '桜水'), (9921509, '平野'), (9921510, '医王寺前'), (9921511, '花水坂'), (9921512, '飯坂温泉')]","433.583,240.269,443.583,250.269","[{'station_cd': 9921501, 'x': 66, 'y': 78}, {'station_cd': 9921502, 'x': 66, 'y': 76}, {'station_cd': 9921503, 'x': 65, 'y': 73}, {'station_cd': 9921504, 'x': 63, 'y': 70}, {'station_cd': 9921505, 'x': 63, 'y': 69}, {'station_cd': 9921506, 'x': 62, 'y': 67}, {'station_cd': 9921507, 'x': 61, 'y': 66}, {'station_cd': 9921508, 'x': 62, 'y': 62}, {'station_cd': 9921509, 'x': 62, 'y': 59}, {'station_cd': 9921510, 'x': 63, 'y': 55}, {'station_cd': 9921511, 'x': 64, 'y': 52}, {'station_cd': 9921512, 'x': 66, 'y': 51}]"
99216,会津鉄道会津線,"[(9921601, '西若松'), (9921602, '南若松'), (9921603, '門田'), (9921604, 'あまや'), (9921605, '芦ノ牧温泉'), (9921606, '大川ダム公園'), (9921607, '芦ノ牧温泉南'), (9921608, '湯野上温泉'), (9921609, '塔のへつり'), (9921610, '弥五島'), (9921611, '会津下郷'), (9921612, 'ふるさと公園'), (9921613, '養鱒公園'), (9921614, '会津長野'), (9921615, '田島高校前'), (9921616, '会津田島'), (9921617, '中荒井'), (9921618, '会津荒海'), (9921619, '会津山村道場'), (9921620, '七ヶ岳登山口'), (9921621, '会津高原尾瀬口')]","420.660,252.230,430.660,264.672","[{'station_cd': 9921601, 'x': 85, 'y': 9}, {'station_cd': 9921602, 'x': 85, 'y': 16}, {'station_cd': 9921603, 'x': 84, 'y': 21}, {'station_cd': 9921604, 'x': 85, 'y': 29}, {'station_cd': 9921605, 'x': 88, 'y': 35}, {'station_cd': 9921606, 'x': 85, 'y': 49}, {'station_cd': 9921607, 'x': 85, 'y': 52}, {'station_cd': 9921608, 'x': 80, 'y': 60}, {'station_cd': 9921609, 'x': 81, 'y': 69}, {'station_cd': 9921610, 'x': 79, 'y': 71}, {'station_cd': 9921611, 'x': 73, 'y': 74}, {'station_cd': 9921612, 'x': 72, 'y': 77}, {'station_cd': 9921613, 'x': 68, 'y': 82}, {'station_cd': 9921614, 'x': 65, 'y': 85}, {'station_cd': 9921615, 'x': 60, 'y': 86}, {'station_cd': 9921616, 'x': 54, 'y': 88}, {'station_cd': 9921617, 'x': 49, 'y': 94}, {'station_cd': 9921618, 'x': 46, 'y': 101}, {'station_cd': 9921619, 'x': 45, 'y': 104}, {'station_cd': 9921620, 'x': 42, 'y': 109}, {'station_cd': 9921621, 'x': 39, 'y': 119}]"
99217,仙台空港線,"[(9921701, '名取'), (9921702, '杜せきのした'), (9921703, '美田園'), (9921704, '仙台空港')]","442.931,230.772,452.931,240.772","[{'station_cd': 9921701, 'x': 58, 'y': 57}, {'station_cd': 9921702, 'x': 61, 'y': 60}, {'station_cd': 9921703, 'x': 67, 'y': 63}, {'station_cd': 9921704, 'x': 70, 'y': 71}]"
99218,仙台市営地下鉄東西線,"[(9921801, '八木山動物公園'), (9921802, '青葉山'), (9921803, '川内'), (9921804, '国際センター'), (9921805, '大町西公園'), (9921806, '青葉通一番町'), (9921807, '仙台'), (9921808, '宮城野通'), (9921809, '連坊'), (9921810, '薬師堂'), (9921811, '卸町'), (9921812, '六丁の目'), (9921813, '荒井')]","442.695,228.083,452.695,238.083","[{'station_cd': 9921801, 'x': 52, 'y': 66}, {'station_cd': 9921802, 'x': 49, 'y': 62}, {'station_cd': 9921803, 'x': 53, 'y': 60}, {'station_cd': 9921804, 'x': 55, 'y': 60}, {'station_cd': 9921805, 'x': 57, 'y': 61}, {'station_cd': 9921806, 'x': 59, 'y': 61}, {'station_cd': 9921807, 'x': 61, 'y': 61}, {'station_cd': 9921808, 'x': 62, 'y': 62}, {'station_cd': 9921809, 'x': 64, 'y': 64}, {'station_cd': 9921810, 'x': 68, 'y': 65}, {'station_cd': 9921811, 'x': 71, 'y': 65}, {'station_cd': 9921812, 'x': 75, 'y': 65}, {'station_cd': 9921813, 'x': 78, 'y': 67}]"
99301,都営大江戸線,"[(9930101, '都庁前'), (9930102, '新宿西口'), (9930103, '東新宿'), (9930104, '若松河田'), (9930105, '牛込柳町'), (9930106, '牛込神楽坂'), (9930107, '飯田橋'), (9930108, '春日'), (9930109, '本郷三丁目'), (9930110, '上野御徒町'), (9930111, '新御徒町'), (9930112, '蔵前'), (9930113, '両国'), (9930114, '森下'), (9930115, '清澄白河'), (9930116, '門前仲町'), (9930117, '月島'), (9930118, '勝どき'), (9930119, '築地市場'), (9930120, '汐留'), (9930121, '大門'), (9930122, '赤羽橋'), (9930123, '麻布十番'), (9930124, '六本木'), (9930125, '青山一丁目'), (9930126, '国立競技場'), (9930127, '代々木'), (9930128, '新宿'), (9930129, '西新宿五丁目'), (9930130, '中野坂上'), (9930131, '東中野'), (9930132, '中井'), (9930133, '落合南長崎'), (9930134, '新江古田'), (9930135, '練馬'), (9930136, '豊島園'), (9930137, '練馬春日町'), (9930138, '光が丘')]","417.665,297.273,427.665,307.273","[{'station_cd': 9930101, 'x': 58, 'y': 69}, {'station_cd': 9930102, 'x': 60, 'y': 69}, {'station_cd': 9930103, 'x': 62, 'y': 67}, {'station_cd': 9930104, 'x': 65, 'y': 67}, {'station_cd': 9930105, 'x': 67, 'y': 67}, {'station_cd': 9930106, 'x': 70, 'y': 66}, {'station_cd': 9930107, 'x': 72, 'y': 66}, {'station_cd': 9930108, 'x': 74, 'y': 64}, {'station_cd': 9930109, 'x': 76, 'y': 65}, {'station_cd': 9930110, 'x': 80, 'y': 65}, {'station_cd': 9930111, 'x': 81, 'y': 65}, {'station_cd': 9930112, 'x': 84, 'y': 67}, {'station_cd': 9930113, 'x': 85, 'y': 69}, {'station_cd': 9930114, 'x': 85, 'y': 72}, {'station_cd': 9930115, 'x': 86, 'y': 74}, {'station_cd': 9930116, 'x': 85, 'y': 78}, {'station_cd': 9930117, 'x': 82, 'y': 80}, {'station_cd': 9930118, 'x': 80, 'y': 82}, {'station_cd': 9930119, 'x': 77, 'y': 80}, {'station_cd': 9930120, 'x': 76, 'y': 80}, {'station_cd': 9930121, 'x': 74, 'y': 82}, {'station_cd': 9930122, 'x': 71, 'y': 83}, {'station_cd': 9930123, 'x': 69, 'y': 82}, {'station_cd': 9930124, 'x': 68, 'y': 80}, {'station_cd': 9930125, 'x': 66, 'y': 76}, {'station_cd': 9930126, 'x': 64, 'y': 74}, {'station_cd': 9930127, 'x': 61, 'y': 72}, {'station_cd': 9930128, 'x': 60, 'y': 70}, {'station_cd': 9930129, 'x': 56, 'y': 70}, {'station_cd': 9930130, 'x': 56, 'y': 67}, {'station_cd': 9930131, 'x': 56, 'y': 63}, {'station_cd': 9930132, 'x': 57, 'y': 61}, {'station_cd': 9930133, 'x': 56, 'y': 57}, {'station_cd': 9930134, 'x': 53, 'y': 54}, {'station_cd': 9930135, 'x': 49, 'y': 52}, {'station_cd': 9930136, 'x': 48, 'y': 50}, {'station_cd': 9930137, 'x': 45, 'y': 47}, {'station_cd': 9930138, 'x': 43, 'y': 44}]"
